,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,vaccines
1582,El Salvador,2021-02-22,6000.0,6000.0,,1200.0,Oxford/AstraZeneca
1583,El Salvador,2021-02-23,,,,1556.0,Oxford/AstraZeneca
1584,El Salvador,2021-02-24,,,,1810.0,Oxford/AstraZeneca
1585,El Salvador,2021-02-25,16000.0,16000.0,,2114.0,Oxford/AstraZeneca
1587,England,2020-12-14,,,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1588,England,2020-12-15,,,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1589,England,2020-12-16,,,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1590,England,2020-12-17,,,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1591,England,2020-12-18,,,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1592,England,2020-12-19,,,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1593,England,2020-12-20,574829.0,574829.0,,74179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1594,England,2020-12-21,,,,69047.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1595,England,2020-12-22,,,,63916.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1596,England,2020-12-23,,,,58784.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1597,England,2020-12-24,,,,53653.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1598,England,2020-12-25,,,,48521.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1599,England,2020-12-26,,,,43390.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1600,England,2020-12-27,842638.0,842638.0,,38258.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1601,England,2020-12-28,,,,39950.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1602,England,2020-12-29,,,,41642.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1603,England,2020-12-30,,,,43333.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1604,England,2020-12-31,,,,45025.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1605,England,2021-01-01,,,,46716.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1606,England,2021-01-02,,,,48408.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1607,England,2021-01-03,1193335.0,1172675.0,20660.0,50100.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1608,England,2021-01-04,,,,66217.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1609,England,2021-01-05,,,,82334.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1610,England,2021-01-06,,,,98451.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1611,England,2021-01-07,,,,114567.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1612,England,2021-01-08,,,,130684.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1613,England,2021-01-09,,,,146801.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1614,England,2021-01-10,2333764.0,1959151.0,374613.0,162918.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1615,England,2021-01-11,2474205.0,2080280.0,393925.0,159707.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1616,England,2021-01-12,2661850.0,2254556.0,407294.0,163240.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1617,England,2021-01-13,2910027.0,2494371.0,415656.0,175420.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1618,England,2021-01-14,3189674.0,2769164.0,420510.0,192095.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1619,England,2021-01-15,3514385.0,3090058.0,424327.0,215208.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1620,England,2021-01-16,3791594.0,3365492.0,426102.0,231535.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1621,England,2021-01-17,3947442.0,3520056.0,427386.0,230525.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1622,England,2021-01-18,4118342.0,3687206.0,431136.0,234877.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1623,England,2021-01-19,4419704.0,3985579.0,434125.0,251122.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1624,England,2021-01-20,4740578.0,4303730.0,436848.0,261507.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1625,England,2021-01-21,5100475.0,4661293.0,439182.0,272972.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1626,England,2021-01-22,5526071.0,5085771.0,440300.0,287384.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1627,England,2021-01-23,5970175.0,5529101.0,441074.0,311226.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1628,England,2021-01-24,6169377.0,5727693.0,441684.0,317419.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1629,England,2021-01-25,6405554.0,5962544.0,443010.0,326745.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1630,England,2021-01-26,6665861.0,6221850.0,444011.0,320880.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1631,England,2021-01-27,6918853.0,6473752.0,445101.0,311182.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1632,England,2021-01-28,7263317.0,6816945.0,446372.0,308977.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1633,England,2021-01-29,7701203.0,7253305.0,447898.0,310733.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1634,England,2021-01-30,8251146.0,7792996.0,458150.0,325853.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1635,England,2021-01-31,8543262.0,8082355.0,460907.0,339126.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1636,England,2021-02-01,8825371.0,8362868.0,462503.0,345688.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1637,England,2021-02-02,9126930.0,8663041.0,463889.0,351581.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1638,England,2021-02-03,9508006.0,9041835.0,466171.0,369879.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1639,England,2021-02-04,9899043.0,9430261.0,468782.0,376532.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1640,England,2021-02-05,10302620.0,9831897.0,470723.0,371631.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1641,England,2021-02-06,10761539.0,10290215.0,471324.0,358628.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1642,England,2021-02-07,10991365.0,10519729.0,471636.0,349729.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1643,England,2021-02-08,11245053.0,10771998.0,473055.0,345669.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1644,England,2021-02-09,11558880.0,11083652.0,475228.0,347421.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1645,England,2021-02-10,11901827.0,11422507.0,479320.0,341974.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1646,England,2021-02-11,12293207.0,11809241.0,483966.0,342023.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1647,England,2021-02-12,12733865.0,12246166.0,487699.0,347321.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1648,England,2021-02-13,13165548.0,12675663.0,489885.0,343430.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1649,England,2021-02-14,13353631.0,12862909.0,490722.0,337467.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1650,England,2021-02-15,13575245.0,13082669.0,492576.0,332885.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1651,England,2021-02-16,13891042.0,13395338.0,495704.0,333166.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1652,England,2021-02-17,14318115.0,13817914.0,500201.0,345184.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1653,England,2021-02-18,14718938.0,14214176.0,504762.0,346533.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1654,England,2021-02-19,15046635.0,14537978.0,508657.0,330396.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1655,England,2021-02-20,15355176.0,14844087.0,511089.0,312804.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1656,England,2021-02-21,15471509.0,14958074.0,513435.0,302554.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1657,England,2021-02-22,15631937.0,15113158.0,518779.0,293813.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1658,England,2021-02-23,15926415.0,15398055.0,528360.0,290768.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1659,England,2021-02-24,16337561.0,15794992.0,542569.0,288492.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1660,England,2021-02-25,16785841.0,16227104.0,558737.0,295272.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1661,England,2021-02-26,17254844.0,16679881.0,574963.0,315458.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1662,England,2021-02-27,17641792.0,17051245.0,590547.0,326659.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1663,England,2021-02-28,17812739.0,17212804.0,599935.0,334461.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1664,England,2021-03-01,17985951.0,17373384.0,612567.0,336288.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1665,England,2021-03-02,18194919.0,17554700.0,640219.0,324072.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1666,England,2021-03-03,18469922.0,17785702.0,684220.0,304623.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1667,England,2021-03-04,18835355.0,18106090.0,729265.0,292788.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1668,England,2021-03-05,19258271.0,18491771.0,766500.0,286204.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1669,England,2021-03-06,19663577.0,18875389.0,788188.0,288826.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
1671,Estonia,2020-12-29,516.0,,,309.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1672,Estonia,2020-12-30,884.0,,,338.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1673,Estonia,2020-12-31,1907.0,,,567.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1674,Estonia,2021-01-01,2487.0,,,570.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1675,Estonia,2021-01-02,,,,459.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1676,Estonia,2021-01-03,2517.0,,,385.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1677,Estonia,2021-01-04,2535.0,,,333.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1678,Estonia,2021-01-05,3188.0,,,382.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1679,Estonia,2021-01-06,5009.0,,,589.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1680,Estonia,2021-01-07,6632.0,,,675.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
1681,Estonia,2021-01-08,7973.0,,,784.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
